Unnamed: 0,node_id,node_type,node_name,node_source,group_name_auto,group_name_bert,group_id_bert
1051,7309,disease,Charcot-Marie-Tooth disease type 1A,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
1557,11085,disease,Charcot-Marie-Tooth disease type 4D,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
1733,10551,disease,Charcot-Marie-Tooth disease X-linked recessive 3,MONDO,Charcot-Marie-Tooth disease X-linked recessive,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
1887,7307,disease,Charcot-Marie-Tooth disease type 1B,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
1985,10549,disease,Charcot-Marie-Tooth disease X-linked dominant 1,MONDO,Charcot-Marie-Tooth disease X-linked dominant,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
2198,10550,disease,Charcot-Marie-Tooth disease X-linked recessive 2,MONDO,Charcot-Marie-Tooth disease X-linked recessive,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
2307,13338,disease,Charcot-Marie-Tooth disease recessive intermediate B,MONDO,Charcot-Marie-Tooth disease recessive intermediate,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
2342,10949,disease,Charcot-Marie-Tooth disease type 2B,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
2361,11894,disease,Charcot-Marie-Tooth disease type 2E,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
2428,11534,disease,Charcot-Marie-Tooth disease type 4G,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
2708,11527,disease,Charcot-Marie-Tooth disease type 4E,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
2750,14467,disease,Charcot-Marie-Tooth disease recessive intermediate D,MONDO,Charcot-Marie-Tooth disease recessive intermediate,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
2799,11890,disease,Charcot-Marie-Tooth disease type 1D,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
2982,11475,disease,Charcot-Marie-Tooth disease type 4B2,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
3033,11066,disease,Charcot-Marie-Tooth disease type 4B1,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
3040,14208,disease,Charcot-Marie-Tooth disease type 2R,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
3414,10479,disease,Charcot-Marie-Tooth disease X-linked dominant 6,MONDO,Charcot-Marie-Tooth disease X-linked dominant,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
3482,7311,disease,Charcot-Marie-Tooth disease type 1E,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
3553,11902,disease,Charcot-Marie-Tooth disease type 1F,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
3801,11113,disease,Charcot-Marie-Tooth disease type 4C,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
3965,11903,disease,Charcot-Marie-Tooth disease type 2J,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
4194,10689,disease,Charcot-Marie-Tooth disease X-linked recessive 4,MONDO,Charcot-Marie-Tooth disease X-linked recessive,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
4243,14117,disease,Charcot-Marie-Tooth disease type 4B3,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
5210,12250,disease,Charcot-Marie-Tooth disease type 4H,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
5324,8961,disease,Charcot-Marie-Tooth disease type 4A,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
5364,12640,disease,Charcot-Marie-Tooth disease type 4J,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
5568,12014,disease,Charcot-Marie-Tooth disease recessive intermediate A,MONDO,Charcot-Marie-Tooth disease recessive intermediate,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
5593,12231,disease,Charcot-Marie-Tooth disease type 2A2,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
5764,11889,disease,Charcot-Marie-Tooth disease type 2I,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
6362,11570,disease,Charcot-Marie-Tooth disease type 2B2,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
6481,11091,disease,Charcot-Marie-Tooth disease type 2D,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
6655,11569,disease,Charcot-Marie-Tooth disease type 2B1,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
6944,14154,disease,Charcot-Marie-Tooth disease recessive intermediate C,MONDO,Charcot-Marie-Tooth disease recessive intermediate,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
6980,7790,disease,Charcot-Marie-Tooth disease type 3,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
7458,14733,disease,Charcot-Marie-Tooth disease type 4K,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
7811,10995,disease,Charcot-Marie-Tooth disease type 1C,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
7923,14735,disease,Charcot-Marie-Tooth disease type 2Y,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
13285,19011,disease,Charcot-Marie-Tooth disease type 1,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
13286,18993,disease,Charcot-Marie-Tooth disease type 2,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
13288,15626,disease,Charcot-Marie-Tooth disease,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
13643,18995,disease,Charcot-Marie-Tooth disease type 4,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
13891,18994,disease,Charcot-Marie-Tooth disease type X,MONDO,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease,10877_10699_13959_7308_7309_11085_10551_7307_10549_10550_13338_10949_11894_11534_11527_14467_11890_11475_11066_14208_10479_7311_11902_11113_11903_10689_14117_12250_8961_12640_12014_12231_11889_11570_11091_11569_14154_7790_14733_10995_14735_19011_18993_15626_18995_18994_18778_16454_44640
